Date,Predict Value,Actual Value,Residual,Abs. Residual,% Difference
7/15/2016 17:29,113,123,-10,10,0.081300813
7/15/2016 17:34,122,135,-13,13,0.096296296
7/15/2016 17:39,134,142,-8,8,0.056338028
7/15/2016 17:44,141,146,-5,5,0.034246575
7/15/2016 17:49,145,151,-6,6,0.039735099
7/15/2016 23:54,65,67,-2,2,0.029850746
7/15/2016 23:59,64,62,2,2,0.032258065
7/16/2016 0:04,60,64,-4,4,0.0625
7/16/2016 0:09,62,73,-11,11,0.150684932
7/16/2016 0:14,71,82,-11,11,0.134146341
7/16/2016 0:19,80,98,-18,18,0.183673469
7/16/2016 0:24,96,111,-15,15,0.135135135
7/16/2016 0:29,109,124,-15,15,0.120967742
7/16/2016 0:34,122,136,-14,14,0.102941176
7/16/2016 0:39,134,143,-9,9,0.062937063
7/16/2016 0:44,141,154,-13,13,0.084415584
7/16/2016 0:49,152,173,-21,21,0.121387283
7/16/2016 0:54,171,192,-21,21,0.109375
7/16/2016 0:59,190,209,-19,19,0.090909091
7/16/2016 1:04,207,222,-15,15,0.067567568
7/16/2016 1:09,220,233,-13,13,0.055793991
7/16/2016 1:14,231,239,-8,8,0.033472803
7/16/2016 1:19,237,245,-8,8,0.032653061
7/16/2016 1:24,243,251,-8,8,0.03187251
7/16/2016 1:29,249,257,-8,8,0.031128405
7/16/2016 1:34,255,263,-8,8,0.030418251
7/16/2016 1:39,261,267,-6,6,0.02247191
7/16/2016 1:44,265,270,-5,5,0.018518519
7/16/2016 1:49,268,274,-6,6,0.02189781
7/16/2016 1:54,272,277,-5,5,0.018050542
7/16/2016 1:59,275,263,12,12,0.045627376
7/16/2016 2:04,261,263,-2,2,0.007604563
7/16/2016 2:09,261,266,-5,5,0.018796992
7/16/2016 2:14,264,269,-5,5,0.018587361
7/16/2016 2:19,267,274,-7,7,0.025547445
7/16/2016 2:24,272,279,-7,7,0.025089606
7/16/2016 2:29,277,286,-9,9,0.031468531
7/16/2016 2:34,284,292,-8,8,0.02739726
7/16/2016 2:39,290,298,-8,8,0.026845638
7/16/2016 2:44,296,299,-3,3,0.010033445
7/16/2016 2:49,297,300,-3,3,0.01
7/16/2016 7:14,100,107,-7,7,0.065420561
7/16/2016 7:19,103,108,-5,5,0.046296296
7/16/2016 7:24,104,114,-10,10,0.087719298
7/16/2016 7:29,110,117,-7,7,0.05982906
7/16/2016 7:34,113,122,-9,9,0.073770492
7/16/2016 7:39,118,123,-5,5,0.040650407
7/16/2016 7:44,119,126,-7,7,0.055555556
7/16/2016 7:49,122,137,-15,15,0.109489051
7/16/2016 7:54,133,139,-6,6,0.043165468
7/16/2016 7:59,135,144,-9,9,0.0625
7/16/2016 8:04,140,144,-4,4,0.027777778
7/16/2016 8:09,140,142,-2,2,0.014084507
7/16/2016 8:14,138,144,-6,6,0.041666667
7/16/2016 8:19,140,141,-1,1,0.007092199
7/16/2016 8:24,137,140,-3,3,0.021428571
7/16/2016 8:29,136,137,-1,1,0.00729927
7/16/2016 8:34,133,129,4,4,0.031007752
7/16/2016 8:39,125,122,3,3,0.024590164
7/16/2016 8:44,118,112,6,6,0.053571429
7/16/2016 8:49,108,106,2,2,0.018867925
7/16/2016 8:54,102,100,2,2,0.02
7/16/2016 17:34,83,86,-3,3,0.034883721
7/16/2016 17:39,85,86,-1,1,0.011627907
7/16/2016 17:44,85,86,-1,1,0.011627907
7/16/2016 17:49,85,88,-3,3,0.034090909
7/16/2016 17:54,87,89,-2,2,0.02247191
7/16/2016 17:59,88,92,-4,4,0.043478261
7/16/2016 18:04,91,95,-4,4,0.042105263
7/16/2016 18:09,94,95,-1,1,0.010526316
7/16/2016 18:14,94,96,-2,2,0.020833333
7/16/2016 18:19,95,101,-6,6,0.059405941
7/16/2016 18:24,100,104,-4,4,0.038461538
7/16/2016 18:29,103,104,-1,1,0.009615385
7/16/2016 18:34,103,101,2,2,0.01980198
7/16/2016 18:39,100,98,2,2,0.020408163
7/16/2016 18:44,97,96,1,1,0.010416667
7/16/2016 18:49,95,94,1,1,0.010638298
7/16/2016 18:54,93,92,1,1,0.010869565
7/16/2016 18:59,91,90,1,1,0.011111111
7/16/2016 19:04,89,87,2,2,0.022988506
7/16/2016 19:24,82,77,5,5,0.064935065
7/16/2016 23:49,108,107,1,1,0.009345794
7/16/2016 23:54,104,103,1,1,0.009708738
7/16/2016 23:59,100,100,0,0,0
7/17/2016 0:04,98,98,0,0,0
7/17/2016 0:09,96,97,-1,1,0.010309278
7/17/2016 0:14,95,94,1,1,0.010638298
7/17/2016 0:19,92,93,-1,1,0.010752688
7/17/2016 0:24,91,93,-2,2,0.021505376
7/17/2016 0:29,91,91,0,0,0
7/17/2016 0:34,89,91,-2,2,0.021978022
7/17/2016 0:39,89,92,-3,3,0.032608696
7/17/2016 0:44,90,93,-3,3,0.032258065
7/17/2016 0:49,91,94,-3,3,0.031914894
7/17/2016 0:54,92,94,-2,2,0.021276596
7/17/2016 0:59,92,95,-3,3,0.031578947
7/17/2016 1:04,93,95,-2,2,0.021052632
7/17/2016 1:09,93,95,-2,2,0.021052632
7/17/2016 1:14,93,95,-2,2,0.021052632
7/17/2016 1:19,93,97,-4,4,0.041237113
7/17/2016 1:24,95,96,-1,1,0.010416667
7/17/2016 1:29,94,95,-1,1,0.010526316
7/17/2016 1:34,93,92,1,1,0.010869565
7/17/2016 1:39,90,92,-2,2,0.02173913
7/17/2016 1:44,90,92,-2,2,0.02173913
7/17/2016 1:49,90,94,-4,4,0.042553191
7/17/2016 1:54,92,97,-5,5,0.051546392
7/17/2016 1:59,95,100,-5,5,0.05
7/17/2016 2:04,98,103,-5,5,0.048543689
7/17/2016 2:09,101,101,0,0,0
7/17/2016 2:14,99,105,-6,6,0.057142857
7/17/2016 2:19,103,110,-7,7,0.063636364
7/17/2016 2:24,108,116,-8,8,0.068965517
7/17/2016 2:29,114,126,-12,12,0.095238095
7/17/2016 2:34,124,133,-9,9,0.067669173
7/17/2016 2:39,131,139,-8,8,0.057553957
7/17/2016 2:44,137,145,-8,8,0.055172414
7/17/2016 2:49,143,151,-8,8,0.052980132
7/17/2016 2:54,149,154,-5,5,0.032467532
7/17/2016 2:59,152,150,2,2,0.013333333
7/17/2016 3:04,148,150,-2,2,0.013333333
7/17/2016 3:09,148,153,-5,5,0.032679739
7/17/2016 3:14,151,156,-5,5,0.032051282
7/17/2016 3:19,154,161,-7,7,0.043478261
7/17/2016 3:24,159,166,-7,7,0.042168675
7/17/2016 3:29,164,169,-5,5,0.029585799
7/17/2016 3:34,167,171,-4,4,0.023391813
7/17/2016 3:39,169,174,-5,5,0.028735632
7/17/2016 3:44,172,173,-1,1,0.005780347
7/17/2016 3:49,171,174,-3,3,0.017241379
7/17/2016 3:54,172,183,-11,11,0.06010929
7/17/2016 3:59,181,191,-10,10,0.052356021
7/17/2016 4:04,188,197,-9,9,0.045685279
7/17/2016 4:09,194,201,-7,7,0.034825871
7/17/2016 4:14,198,200,-2,2,0.01
7/17/2016 4:19,197,202,-5,5,0.024752475
7/17/2016 4:24,199,206,-7,7,0.033980583
7/17/2016 4:29,203,210,-7,7,0.033333333
7/17/2016 4:34,207,214,-7,7,0.03271028
7/17/2016 4:39,211,215,-4,4,0.018604651
7/17/2016 4:44,212,215,-3,3,0.013953488
7/17/2016 4:49,212,213,-1,1,0.004694836
7/17/2016 4:54,210,211,-1,1,0.004739336
7/17/2016 4:59,208,212,-4,4,0.018867925
7/17/2016 5:04,209,212,-3,3,0.014150943
7/17/2016 5:09,209,211,-2,2,0.009478673
7/17/2016 5:14,208,211,-3,3,0.014218009
7/17/2016 5:19,208,210,-2,2,0.00952381
7/17/2016 9:44,86,115,-29,29,0.252173913
7/17/2016 9:49,113,128,-15,15,0.1171875
7/17/2016 9:54,126,143,-17,17,0.118881119
7/17/2016 9:59,141,143,-2,2,0.013986014
7/17/2016 10:04,141,145,-4,4,0.027586207
7/17/2016 10:09,143,144,-1,1,0.006944444
7/17/2016 10:14,142,136,6,6,0.044117647
7/17/2016 10:19,134,136,-2,2,0.014705882
7/17/2016 10:24,134,138,-4,4,0.028985507
7/17/2016 10:29,136,142,-6,6,0.042253521
7/17/2016 10:34,140,142,-2,2,0.014084507
7/17/2016 10:39,140,141,-1,1,0.007092199
7/17/2016 10:44,139,148,-9,9,0.060810811
7/17/2016 10:49,146,153,-7,7,0.045751634
7/17/2016 10:54,151,159,-8,8,0.050314465
7/17/2016 10:59,157,163,-6,6,0.036809816
7/17/2016 16:49,138,183,-45,45,0.245901639
7/17/2016 16:54,182,191,-9,9,0.047120419
7/17/2016 16:59,190,196,-6,6,0.030612245
7/17/2016 17:04,195,200,-5,5,0.025
7/17/2016 17:09,199,202,-3,3,0.014851485
7/17/2016 17:14,201,209,-8,8,0.038277512
7/17/2016 17:19,208,217,-9,9,0.041474654
7/17/2016 17:24,216,214,2,2,0.009345794
7/17/2016 17:29,213,217,-4,4,0.01843318
7/17/2016 17:34,216,222,-6,6,0.027027027
7/17/2016 17:39,221,223,-2,2,0.00896861
7/17/2016 17:44,222,223,-1,1,0.004484305
7/17/2016 17:49,222,222,0,0,0
7/17/2016 17:54,221,222,-1,1,0.004504505
7/17/2016 17:59,221,222,-1,1,0.004504505
7/17/2016 18:04,221,222,-1,1,0.004504505
7/17/2016 18:09,221,222,-1,1,0.004504505
7/17/2016 18:14,221,219,2,2,0.00913242
7/17/2016 18:19,218,218,0,0,0
